candidate_id,candidate_source_id,candidate_domain,education,skills,skills_and_achievements,candidate_experience,job_type,round_id,question_id,question,question_category,target_role,source_role,difficulty,question_experience,source_type,answer_id,answer,answer_source,keywords,synthetic_record,merge_note
C006,11877150,Finance,"S.E. in Accounting, Kwik Kian Gie School of Business (2013); High School Diploma (2008).","Communication, Budgeting, Ms Office","Advanced MS Office; bilingual English/Indonesian; strong time management, communication, and interpersonal skills; budgeting/modeling, expense planning, variance reporting, commissions calculation, petty cash and bank transactions; audit support—controls assessment, cost reporting, risk mitigation.","Finance (07/2013–Present)—drive cost savings, forecast project OPEX, analyze budgets/financials, partner with managers on annual expense plans, report monthly variances, model cash needs, handle commissions, petty cash, and banking; Junior Auditor (02/2012–06/2012)—gathered audit data, reviewed cost reports, reported control issues, presented findings and recommendations, and assessed process risks and gaps.",Mid-level,R023,Q023,Tell me about a time you had to learn something completely new quickly.,Adaptability,Financial Analyst,QA Analyst,Easy,6 years,Behavioral,A023,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Tell me about a time you had to learn something completely new quickly.",Ankshi ideal_answer,['flexible' 'learn'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C006,11877150,Finance,"S.E. in Accounting, Kwik Kian Gie School of Business (2013); High School Diploma (2008).","Communication, Budgeting, Ms Office","Advanced MS Office; bilingual English/Indonesian; strong time management, communication, and interpersonal skills; budgeting/modeling, expense planning, variance reporting, commissions calculation, petty cash and bank transactions; audit support—controls assessment, cost reporting, risk mitigation.","Finance (07/2013–Present)—drive cost savings, forecast project OPEX, analyze budgets/financials, partner with managers on annual expense plans, report monthly variances, model cash needs, handle commissions, petty cash, and banking; Junior Auditor (02/2012–06/2012)—gathered audit data, reviewed cost reports, reported control issues, presented findings and recommendations, and assessed process risks and gaps.",Mid-level,R024,Q024,Tell me about a time you mentored someone.,Leadership,Financial Analyst,QA Analyst,Easy,3 years,Open-Ended,A024,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Tell me about a time you mentored someone.",Ankshi ideal_answer,['mentor' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C007,86549455,Finance,"Ph.D., Organizational Leadership — The Chicago School of Professional Psychology (2013); M.A., Industrial-Organizational Psychology — The Chicago School of Professional Psychology (2008); B.S., Psychology — Belmont University (2006).","Data Analysis, Project Management, Leadership, Training","Leadership development, employee relations, training & facilitation, project management, predictive/budget planning, data analysis, public speaking, mentoring; developed risk-reduction metrics; board/committee leadership across multiple professional groups.","Finance (Jul 2008–Oct 2015) — roles in integrated scheduling, contracts, business partnership; advised managers, developed metrics, directed training, liaison between leadership and teams; Adjunct Professor (Aug 2013–Present) — teach leadership/human behavior to adult learners and tailor curricula; HR Generalist Intern (Jul 2014–Mar 2015) — bridge management and employees, advise on policy, drive job-description development.",Senior-level,R025,Q025,Tell me about a time you were highly motivated to achieve a goal.,Motivation,Financial Analyst,QA Analyst,Easy,4 years,STAR-Based,A025,I'm motivated by challenges and the opportunity to grow both personally and professionally. Tell me about a time you were highly motivated to achieve a goal.,Ankshi ideal_answer,['drive' 'reason'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C007,86549455,Finance,"Ph.D., Organizational Leadership — The Chicago School of Professional Psychology (2013); M.A., Industrial-Organizational Psychology — The Chicago School of Professional Psychology (2008); B.S., Psychology — Belmont University (2006).","Data Analysis, Project Management, Leadership, Training","Leadership development, employee relations, training & facilitation, project management, predictive/budget planning, data analysis, public speaking, mentoring; developed risk-reduction metrics; board/committee leadership across multiple professional groups.","Finance (Jul 2008–Oct 2015) — roles in integrated scheduling, contracts, business partnership; advised managers, developed metrics, directed training, liaison between leadership and teams; Adjunct Professor (Aug 2013–Present) — teach leadership/human behavior to adult learners and tailor curricula; HR Generalist Intern (Jul 2014–Mar 2015) — bridge management and employees, advise on policy, drive job-description development.",Senior-level,R026,Q026,Tell me about a time you worked well within a team.,Team Collaboration,Financial Analyst,QA Analyst,Easy,3 years,Behavioral,A026,"I believe communication and mutual respect are key to successful collaboration. In one project, we achieved X because of great teamwork. Tell me about a time you worked well within a team.",Ankshi ideal_answer,['group' 'partner'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C007,86549455,Finance,"Ph.D., Organizational Leadership — The Chicago School of Professional Psychology (2013); M.A., Industrial-Organizational Psychology — The Chicago School of Professional Psychology (2008); B.S., Psychology — Belmont University (2006).","Data Analysis, Project Management, Leadership, Training","Leadership development, employee relations, training & facilitation, project management, predictive/budget planning, data analysis, public speaking, mentoring; developed risk-reduction metrics; board/committee leadership across multiple professional groups.","Finance (Jul 2008–Oct 2015) — roles in integrated scheduling, contracts, business partnership; advised managers, developed metrics, directed training, liaison between leadership and teams; Adjunct Professor (Aug 2013–Present) — teach leadership/human behavior to adult learners and tailor curricula; HR Generalist Intern (Jul 2014–Mar 2015) — bridge management and employees, advise on policy, drive job-description development.",Senior-level,R027,Q027,What are your expectations from leadership in a company?,Culture Fit,Financial Analyst,QA Analyst,Easy,2 years,Situational,A027,"I thrive in collaborative, transparent environments where innovation and respect are valued. What are your expectations from leadership in a company?",Ankshi ideal_answer,['fit' 'culture'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C007,86549455,Finance,"Ph.D., Organizational Leadership — The Chicago School of Professional Psychology (2013); M.A., Industrial-Organizational Psychology — The Chicago School of Professional Psychology (2008); B.S., Psychology — Belmont University (2006).","Data Analysis, Project Management, Leadership, Training","Leadership development, employee relations, training & facilitation, project management, predictive/budget planning, data analysis, public speaking, mentoring; developed risk-reduction metrics; board/committee leadership across multiple professional groups.","Finance (Jul 2008–Oct 2015) — roles in integrated scheduling, contracts, business partnership; advised managers, developed metrics, directed training, liaison between leadership and teams; Adjunct Professor (Aug 2013–Present) — teach leadership/human behavior to adult learners and tailor curricula; HR Generalist Intern (Jul 2014–Mar 2015) — bridge management and employees, advise on policy, drive job-description development.",Senior-level,R028,Q028,What are your long-term career aspirations?,Career Goals,Financial Analyst,QA Analyst,Easy,4 years,Open-Ended,A028,My long-term goal is to grow into a senior role where I can contribute more strategically and mentor others. This role brings me closer to that. What are your long-term career aspirations?,Ankshi ideal_answer,['plan' 'future'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C008,26530575,Finance,"MBA — Keller Graduate School of Management; B.A. Accounting — Queens College (CUNY). Certifications: CPA (New York), CGMA; Member, AICPA.","Financial Reporting, Leadership, Negotiation, Training, Budgeting, Documentation","GAAP financial reporting, budgeting/forecasting, variance analysis, internal controls, audit (external/internal), risk assessment, process re-engineering, ERP/financial systems (EPIC, Financial Edge), payroll integration, contract negotiation, leadership. Cut office expenses via vendor optimization; reduced audit documentation ~30% with electronic workpapers; cut payroll processing time 50%; built virtual onboarding tool; chaired Business Development/Training committees.","Finance Manager, OhioHealth Physician Group — led GAAP reporting for two enterprises, modeled/planned financial processes, managed audits, Form 990 & state filings, and redesigned revenue accruals (EPIC). Financial Controller, The New 42nd Street, Inc. — owned GAAP statements, audits, grants/city compliance, staff leadership (3), system conversion (Financial Edge) and payroll integration. Internal Auditor, Columbia University — operational/financial audits, NCAA/Ivy compliance, fraud investigations, governance/SOP setup, coordination with PwC. Supervising Auditor, PwC — led risk assessments, plans, and teams for large higher-ed/nonprofit clients. Supervising Senior Auditor, Loeb & Troper — consolidated statements, A-133/pension/GAS audits, staff development, e-workpaper rollout, campus recruiting.",Senior-level,R029,Q029,What drives your passion for this field?,Motivation,Financial Analyst,QA Analyst,Easy,6 years,Situational,A029,I'm motivated by challenges and the opportunity to grow both personally and professionally. What drives your passion for this field?,Ankshi ideal_answer,['drive' 'inspiration'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C008,26530575,Finance,"MBA — Keller Graduate School of Management; B.A. Accounting — Queens College (CUNY). Certifications: CPA (New York), CGMA; Member, AICPA.","Financial Reporting, Leadership, Negotiation, Training, Budgeting, Documentation","GAAP financial reporting, budgeting/forecasting, variance analysis, internal controls, audit (external/internal), risk assessment, process re-engineering, ERP/financial systems (EPIC, Financial Edge), payroll integration, contract negotiation, leadership. Cut office expenses via vendor optimization; reduced audit documentation ~30% with electronic workpapers; cut payroll processing time 50%; built virtual onboarding tool; chaired Business Development/Training committees.","Finance Manager, OhioHealth Physician Group — led GAAP reporting for two enterprises, modeled/planned financial processes, managed audits, Form 990 & state filings, and redesigned revenue accruals (EPIC). Financial Controller, The New 42nd Street, Inc. — owned GAAP statements, audits, grants/city compliance, staff leadership (3), system conversion (Financial Edge) and payroll integration. Internal Auditor, Columbia University — operational/financial audits, NCAA/Ivy compliance, fraud investigations, governance/SOP setup, coordination with PwC. Supervising Auditor, PwC — led risk assessments, plans, and teams for large higher-ed/nonprofit clients. Supervising Senior Auditor, Loeb & Troper — consolidated statements, A-133/pension/GAS audits, staff development, e-workpaper rollout, campus recruiting.",Senior-level,R030,Q030,What kind of growth opportunities are you looking for?,Career Goals,Financial Analyst,QA Analyst,Easy,5 years,Open-Ended,A030,My long-term goal is to grow into a senior role where I can contribute more strategically and mentor others. This role brings me closer to that. What kind of growth opportunities are you looking for?,Ankshi ideal_answer,['plan' 'dream'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C008,26530575,Finance,"MBA — Keller Graduate School of Management; B.A. Accounting — Queens College (CUNY). Certifications: CPA (New York), CGMA; Member, AICPA.","Financial Reporting, Leadership, Negotiation, Training, Budgeting, Documentation","GAAP financial reporting, budgeting/forecasting, variance analysis, internal controls, audit (external/internal), risk assessment, process re-engineering, ERP/financial systems (EPIC, Financial Edge), payroll integration, contract negotiation, leadership. Cut office expenses via vendor optimization; reduced audit documentation ~30% with electronic workpapers; cut payroll processing time 50%; built virtual onboarding tool; chaired Business Development/Training committees.","Finance Manager, OhioHealth Physician Group — led GAAP reporting for two enterprises, modeled/planned financial processes, managed audits, Form 990 & state filings, and redesigned revenue accruals (EPIC). Financial Controller, The New 42nd Street, Inc. — owned GAAP statements, audits, grants/city compliance, staff leadership (3), system conversion (Financial Edge) and payroll integration. Internal Auditor, Columbia University — operational/financial audits, NCAA/Ivy compliance, fraud investigations, governance/SOP setup, coordination with PwC. Supervising Auditor, PwC — led risk assessments, plans, and teams for large higher-ed/nonprofit clients. Supervising Senior Auditor, Loeb & Troper — consolidated statements, A-133/pension/GAS audits, staff development, e-workpaper rollout, campus recruiting.",Senior-level,R031,Q031,What makes a good leader in your opinion?,Leadership,Financial Analyst,QA Analyst,Easy,3 years,Behavioral,A031,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. What makes a good leader in your opinion?",Ankshi ideal_answer,['lead' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C008,26530575,Finance,"MBA — Keller Graduate School of Management; B.A. Accounting — Queens College (CUNY). Certifications: CPA (New York), CGMA; Member, AICPA.","Financial Reporting, Leadership, Negotiation, Training, Budgeting, Documentation","GAAP financial reporting, budgeting/forecasting, variance analysis, internal controls, audit (external/internal), risk assessment, process re-engineering, ERP/financial systems (EPIC, Financial Edge), payroll integration, contract negotiation, leadership. Cut office expenses via vendor optimization; reduced audit documentation ~30% with electronic workpapers; cut payroll processing time 50%; built virtual onboarding tool; chaired Business Development/Training committees.","Finance Manager, OhioHealth Physician Group — led GAAP reporting for two enterprises, modeled/planned financial processes, managed audits, Form 990 & state filings, and redesigned revenue accruals (EPIC). Financial Controller, The New 42nd Street, Inc. — owned GAAP statements, audits, grants/city compliance, staff leadership (3), system conversion (Financial Edge) and payroll integration. Internal Auditor, Columbia University — operational/financial audits, NCAA/Ivy compliance, fraud investigations, governance/SOP setup, coordination with PwC. Supervising Auditor, PwC — led risk assessments, plans, and teams for large higher-ed/nonprofit clients. Supervising Senior Auditor, Loeb & Troper — consolidated statements, A-133/pension/GAS audits, staff development, e-workpaper rollout, campus recruiting.",Senior-level,R032,Q032,What motivates you to come to work every day?,Motivation,Financial Analyst,QA Analyst,Easy,1 year,Situational,A032,I'm motivated by challenges and the opportunity to grow both personally and professionally. What motivates you to come to work every day?,Ankshi ideal_answer,['drive' 'why'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C009,23955183,Finance,"B.S. Business Administration—Finance, California State University, Bakersfield (2010). Phi Sigma Sigma.","Training, Budgeting, Documentation","Variance and gap analysis, KPI/ratio monitoring, financial modeling, budgeting, ROI and P&L evaluation, pricing/sales analysis, competitive analysis, pivot tables/charts & macros, presentations, cross-functional collaboration, training/documentation, billing resolution. Led event budgets/logistics (sorority & corporate committees); held chapter presidency; community service involvement.","Finance Analyst (2013–Present) — deliver variance/KPI reporting, trend analysis, pricing and sales analytics, ROI/P&L assessments, budget planning, weekly reporting, trade support for product releases, process improvements, training, and multi-timezone support. Claim Representative (2011–2013) — investigated claims, assessed liability and damages, negotiated settlements, prepared reports, managed evidence and titles, and maintained customer records. Insurance Intern (2010) — prospected clients, analyzed coverage needs, customized programs, calculated premiums, coordinated underwriting, and supported policy issuance.",Mid-level,R033,Q033,What role do you usually play in group settings?,Team Collaboration,Financial Analyst,QA Analyst,Easy,fresher,Situational,A033,"I believe communication and mutual respect are key to successful collaboration. In one project, we achieved X because of great teamwork. What role do you usually play in group settings?",Ankshi ideal_answer,['collaboration' 'team'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C009,23955183,Finance,"B.S. Business Administration—Finance, California State University, Bakersfield (2010). Phi Sigma Sigma.","Training, Budgeting, Documentation","Variance and gap analysis, KPI/ratio monitoring, financial modeling, budgeting, ROI and P&L evaluation, pricing/sales analysis, competitive analysis, pivot tables/charts & macros, presentations, cross-functional collaboration, training/documentation, billing resolution. Led event budgets/logistics (sorority & corporate committees); held chapter presidency; community service involvement.","Finance Analyst (2013–Present) — deliver variance/KPI reporting, trend analysis, pricing and sales analytics, ROI/P&L assessments, budget planning, weekly reporting, trade support for product releases, process improvements, training, and multi-timezone support. Claim Representative (2011–2013) — investigated claims, assessed liability and damages, negotiated settlements, prepared reports, managed evidence and titles, and maintained customer records. Insurance Intern (2010) — prospected clients, analyzed coverage needs, customized programs, calculated premiums, coordinated underwriting, and supported policy issuance.",Mid-level,R034,Q034,What skills do you hope to develop in your next role?,Career Goals,Financial Analyst,QA Analyst,Easy,3 years,STAR-Based,A034,My long-term goal is to grow into a senior role where I can contribute more strategically and mentor others. This role brings me closer to that. What skills do you hope to develop in your next role?,Ankshi ideal_answer,['future' 'next step'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C009,23955183,Finance,"B.S. Business Administration—Finance, California State University, Bakersfield (2010). Phi Sigma Sigma.","Training, Budgeting, Documentation","Variance and gap analysis, KPI/ratio monitoring, financial modeling, budgeting, ROI and P&L evaluation, pricing/sales analysis, competitive analysis, pivot tables/charts & macros, presentations, cross-functional collaboration, training/documentation, billing resolution. Led event budgets/logistics (sorority & corporate committees); held chapter presidency; community service involvement.","Finance Analyst (2013–Present) — deliver variance/KPI reporting, trend analysis, pricing and sales analytics, ROI/P&L assessments, budget planning, weekly reporting, trade support for product releases, process improvements, training, and multi-timezone support. Claim Representative (2011–2013) — investigated claims, assessed liability and damages, negotiated settlements, prepared reports, managed evidence and titles, and maintained customer records. Insurance Intern (2010) — prospected clients, analyzed coverage needs, customized programs, calculated premiums, coordinated underwriting, and supported policy issuance.",Mid-level,R035,Q035,What tools or methods help you stay organized?,Work Style,Financial Analyst,QA Analyst,Easy,intern,Situational,A035,I follow a structured workflow and use tools like Jira/Trello/Notion to manage my tasks efficiently. What tools or methods help you stay organized?,Ankshi ideal_answer,['workflow' 'daily routine'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C009,23955183,Finance,"B.S. Business Administration—Finance, California State University, Bakersfield (2010). Phi Sigma Sigma.","Training, Budgeting, Documentation","Variance and gap analysis, KPI/ratio monitoring, financial modeling, budgeting, ROI and P&L evaluation, pricing/sales analysis, competitive analysis, pivot tables/charts & macros, presentations, cross-functional collaboration, training/documentation, billing resolution. Led event budgets/logistics (sorority & corporate committees); held chapter presidency; community service involvement.","Finance Analyst (2013–Present) — deliver variance/KPI reporting, trend analysis, pricing and sales analytics, ROI/P&L assessments, budget planning, weekly reporting, trade support for product releases, process improvements, training, and multi-timezone support. Claim Representative (2011–2013) — investigated claims, assessed liability and damages, negotiated settlements, prepared reports, managed evidence and titles, and maintained customer records. Insurance Intern (2010) — prospected clients, analyzed coverage needs, customized programs, calculated premiums, coordinated underwriting, and supported policy issuance.",Mid-level,R036,Q036,What type of company culture do you thrive in?,Culture Fit,Financial Analyst,QA Analyst,Easy,7+ years,Situational,A036,"I thrive in collaborative, transparent environments where innovation and respect are valued. What type of company culture do you thrive in?",Ankshi ideal_answer,['environment' 'culture'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C010,24854026,Finance,"M.S. Technology Management, Stevens Institute of Technology (2014). B.S. Business Administration—Finance, Seton Hall University (2005).","Sql, Excel, Negotiation, Credit","Financial modeling; dashboards & executive reporting; Teradata SQL, OBIEE, Access/Excel (pivots, VBA/macros); payment processing & B2B acceptance; vendor/processor negotiations; SOX & audit support; reconciliation systems (ReconNET) administration; risk/fraud collaboration; project & stakeholder management. Delivered $3.9M+ annual credit-card interchange savings; launched Softcard mobile wallet in trial markets; recovered lost revenue from returned checks.","Finance Consultant (2016–Present): monthly payments analytics, BI ad-hoc reporting, automation with Access/Excel/VBA, support for M&A/divestitures and product launches, processor/card-brand negotiation analysis. Senior Financial Analyst (2009–2016): FP&A liaison for indirect sales, reporting for 282 agents/5,744 locations, credit policy for iPhone launches, business cases, B2B payments strategy and ReconNET admin, SOX/audit/close, temporary Finance Manager for mobile wallet launch. Retail Analyst (2007–2009): sales-to-deposit reconciliations for ~90 stores, aging reports, risk work with fraud/audit. Treasury Assistant (2005–2007): journal entries, close support, recovered revenue from returned checks.",Senior-level,R037,Q037,What would you do if you disagreed with your manager?,Conflict Resolution,Financial Analyst,QA Analyst,Easy,3 years,Situational,A037,"When faced with conflict, I approach it calmly and try to understand all perspectives before finding a solution together. What would you do if you disagreed with your manager?",Ankshi ideal_answer,['disagree' 'conflict'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C010,24854026,Finance,"M.S. Technology Management, Stevens Institute of Technology (2014). B.S. Business Administration—Finance, Seton Hall University (2005).","Sql, Excel, Negotiation, Credit","Financial modeling; dashboards & executive reporting; Teradata SQL, OBIEE, Access/Excel (pivots, VBA/macros); payment processing & B2B acceptance; vendor/processor negotiations; SOX & audit support; reconciliation systems (ReconNET) administration; risk/fraud collaboration; project & stakeholder management. Delivered $3.9M+ annual credit-card interchange savings; launched Softcard mobile wallet in trial markets; recovered lost revenue from returned checks.","Finance Consultant (2016–Present): monthly payments analytics, BI ad-hoc reporting, automation with Access/Excel/VBA, support for M&A/divestitures and product launches, processor/card-brand negotiation analysis. Senior Financial Analyst (2009–2016): FP&A liaison for indirect sales, reporting for 282 agents/5,744 locations, credit policy for iPhone launches, business cases, B2B payments strategy and ReconNET admin, SOX/audit/close, temporary Finance Manager for mobile wallet launch. Retail Analyst (2007–2009): sales-to-deposit reconciliations for ~90 stores, aging reports, risk work with fraud/audit. Treasury Assistant (2005–2007): journal entries, close support, recovered revenue from returned checks.",Senior-level,R038,Q038,What's the most significant change you've had to adapt to at work?,Adaptability,Financial Analyst,QA Analyst,Easy,4 years,STAR-Based,A038,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. What's the most significant change you've had to adapt to at work?",Ankshi ideal_answer,['change' 'flexible'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C010,24854026,Finance,"M.S. Technology Management, Stevens Institute of Technology (2014). B.S. Business Administration—Finance, Seton Hall University (2005).","Sql, Excel, Negotiation, Credit","Financial modeling; dashboards & executive reporting; Teradata SQL, OBIEE, Access/Excel (pivots, VBA/macros); payment processing & B2B acceptance; vendor/processor negotiations; SOX & audit support; reconciliation systems (ReconNET) administration; risk/fraud collaboration; project & stakeholder management. Delivered $3.9M+ annual credit-card interchange savings; launched Softcard mobile wallet in trial markets; recovered lost revenue from returned checks.","Finance Consultant (2016–Present): monthly payments analytics, BI ad-hoc reporting, automation with Access/Excel/VBA, support for M&A/divestitures and product launches, processor/card-brand negotiation analysis. Senior Financial Analyst (2009–2016): FP&A liaison for indirect sales, reporting for 282 agents/5,744 locations, credit policy for iPhone launches, business cases, B2B payments strategy and ReconNET admin, SOX/audit/close, temporary Finance Manager for mobile wallet launch. Retail Analyst (2007–2009): sales-to-deposit reconciliations for ~90 stores, aging reports, risk work with fraud/audit. Treasury Assistant (2005–2007): journal entries, close support, recovered revenue from returned checks.",Senior-level,R039,Q039,Where do you see yourself in 5 years?,Career Goals,Financial Analyst,QA Analyst,Easy,1 year,Open-Ended,A039,My long-term goal is to grow into a senior role where I can contribute more strategically and mentor others. This role brings me closer to that. Where do you see yourself in 5 years?,Ankshi ideal_answer,['next step' 'plan'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C010,24854026,Finance,"M.S. Technology Management, Stevens Institute of Technology (2014). B.S. Business Administration—Finance, Seton Hall University (2005).","Sql, Excel, Negotiation, Credit","Financial modeling; dashboards & executive reporting; Teradata SQL, OBIEE, Access/Excel (pivots, VBA/macros); payment processing & B2B acceptance; vendor/processor negotiations; SOX & audit support; reconciliation systems (ReconNET) administration; risk/fraud collaboration; project & stakeholder management. Delivered $3.9M+ annual credit-card interchange savings; launched Softcard mobile wallet in trial markets; recovered lost revenue from returned checks.","Finance Consultant (2016–Present): monthly payments analytics, BI ad-hoc reporting, automation with Access/Excel/VBA, support for M&A/divestitures and product launches, processor/card-brand negotiation analysis. Senior Financial Analyst (2009–2016): FP&A liaison for indirect sales, reporting for 282 agents/5,744 locations, credit policy for iPhone launches, business cases, B2B payments strategy and ReconNET admin, SOX/audit/close, temporary Finance Manager for mobile wallet launch. Retail Analyst (2007–2009): sales-to-deposit reconciliations for ~90 stores, aging reports, risk work with fraud/audit. Treasury Assistant (2005–2007): journal entries, close support, recovered revenue from returned checks.",Senior-level,R040,Q040,Why do you want to work at our company?,Motivation,Financial Analyst,QA Analyst,Easy,5 years,Behavioral,A040,I'm motivated by challenges and the opportunity to grow both personally and professionally. Why do you want to work at our company?,Ankshi ideal_answer,['drive' 'reason'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C011,15906625,ACCOUNTANT,"B.S. in Accounting, Northwestern State University of Louisiana (2002). Graduated magna cum laude; Phi Kappa Phi and Alpha Lambda Delta member; CPAExcel Scholar; George H. Rothschild Scholar; Dean’s List every term.","Accounting, Tax, Budgeting","Government accounting, financial statements, bank recs, AP/AR, fixed assets, payroll, budgeting, closes, tax, GAAP.","City of Alexandria Accountant (2013–present)—lead AP & fixed assets; statements, bank recs, JEs, closes, 1099s, FEMA/GOHSEP reimbursements; prior—hospital F/S & budgets (2009–2013); public tax & payroll (2006–2008); tax & audits (2003–2004).",Senior-level,R041,Q041,Tell me about a time you had to learn something completely new quickly.,Adaptability,Accountant,DevOps Engineer,Easy,fresher,Open-Ended,A041,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Tell me about a time you had to learn something completely new quickly.",Ankshi ideal_answer,['flexible' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C011,15906625,ACCOUNTANT,"B.S. in Accounting, Northwestern State University of Louisiana (2002). Graduated magna cum laude; Phi Kappa Phi and Alpha Lambda Delta member; CPAExcel Scholar; George H. Rothschild Scholar; Dean’s List every term.","Accounting, Tax, Budgeting","Government accounting, financial statements, bank recs, AP/AR, fixed assets, payroll, budgeting, closes, tax, GAAP.","City of Alexandria Accountant (2013–present)—lead AP & fixed assets; statements, bank recs, JEs, closes, 1099s, FEMA/GOHSEP reimbursements; prior—hospital F/S & budgets (2009–2013); public tax & payroll (2006–2008); tax & audits (2003–2004).",Senior-level,R042,Q042,What's the most significant change you've had to adapt to at work?,Adaptability,Accountant,DevOps Engineer,Medium,intern,STAR-Based,A042,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. What's the most significant change you've had to adapt to at work?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C011,15906625,ACCOUNTANT,"B.S. in Accounting, Northwestern State University of Louisiana (2002). Graduated magna cum laude; Phi Kappa Phi and Alpha Lambda Delta member; CPAExcel Scholar; George H. Rothschild Scholar; Dean’s List every term.","Accounting, Tax, Budgeting","Government accounting, financial statements, bank recs, AP/AR, fixed assets, payroll, budgeting, closes, tax, GAAP.","City of Alexandria Accountant (2013–present)—lead AP & fixed assets; statements, bank recs, JEs, closes, 1099s, FEMA/GOHSEP reimbursements; prior—hospital F/S & budgets (2009–2013); public tax & payroll (2006–2008); tax & audits (2003–2004).",Senior-level,R043,Q043,How do you motivate others in a leadership role?,Leadership,Accountant,Marketing Associate,Hard,6 years,Situational,A043,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you motivate others in a leadership role?",Ankshi ideal_answer,['guide' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C011,15906625,ACCOUNTANT,"B.S. in Accounting, Northwestern State University of Louisiana (2002). Graduated magna cum laude; Phi Kappa Phi and Alpha Lambda Delta member; CPAExcel Scholar; George H. Rothschild Scholar; Dean’s List every term.","Accounting, Tax, Budgeting","Government accounting, financial statements, bank recs, AP/AR, fixed assets, payroll, budgeting, closes, tax, GAAP.","City of Alexandria Accountant (2013–present)—lead AP & fixed assets; statements, bank recs, JEs, closes, 1099s, FEMA/GOHSEP reimbursements; prior—hospital F/S & budgets (2009–2013); public tax & payroll (2006–2008); tax & audits (2003–2004).",Senior-level,R044,Q044,Describe a time you led a project or team.,Leadership,Accountant,UX Designer,Hard,2 years,Behavioral,A044,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Describe a time you led a project or team.",Ankshi ideal_answer,['mentor' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C012,30361788,ACCOUNTANT,"BBA in Accountancy, Western Michigan University, Haworth College of Business (2010).",Accounting,"School fund accounting; general ledger, bank recs, AP/AR; cash-flow forecasting; budget analysis/forecasting; governmental reporting; school bond experience; advanced computer skills and process improvement; CFO certification, Michigan School Business Officials.","Accountant, Jul 2014–Present—own GL for district, reconcile multiple bank accounts, project cash flows, manage AP/AR, simplify governmental reporting, analyze and amend budgets, assist auditors on financials, provide board financial data, create POs, reconcile student lunch accounts, prepare year-end tax documents, train staff on accounting software. Staff Accountant, Nov 2010–Jul 2014—AP for three districts, process POs and 1099s, produce weekly reports, streamline document attachment workflow. Package Handler, Aug 2007–Sep 2010—multiple Employee of the Month awards.",Senior-level,R045,Q045,How do you delegate tasks effectively?,Leadership,Accountant,HR Specialist,Hard,6 years,Behavioral,A045,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you delegate tasks effectively?",Ankshi ideal_answer,['supervise' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
